"Kod";"Nazwa";"Pojazdy";"Rodzaje paliwa";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1218000;"Powiat wadowicki";"autobusy";"olej napędowy";"2016";531;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"olej napędowy";"2017";488;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"olej napędowy";"2018";487;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"olej napędowy";"2019";492;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"gaz (LPG)";"2015";0;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"gaz (LPG)";"2016";0;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"gaz (LPG)";"2017";0;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"gaz (LPG)";"2018";0;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"gaz (LPG)";"2019";0;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"pozostałe";"2015";3;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"pozostałe";"2016";3;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"pozostałe";"2017";58;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"pozostałe";"2018";58;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"pozostałe";"2019";59;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"benzyna";"2015";4;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"benzyna";"2016";3;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"benzyna";"2017";3;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"benzyna";"2018";3;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"benzyna";"2019";3;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"olej napędowy";"2015";615;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"olej napędowy";"2016";636;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"olej napędowy";"2017";582;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"olej napędowy";"2018";608;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"olej napędowy";"2019";633;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"gaz (LPG)";"2015";11;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"gaz (LPG)";"2016";10;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"gaz (LPG)";"2017";11;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"gaz (LPG)";"2018";12;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"gaz (LPG)";"2019";10;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"pozostałe";"2015";0;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"pozostałe";"2016";0;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"pozostałe";"2017";65;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"pozostałe";"2018";67;"szt.";"";
1218000;"Powiat wadowicki";"ciągniki siodłowe";"pozostałe";"2019";70;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"benzyna";"2015";40946;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"benzyna";"2016";42197;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"benzyna";"2017";44167;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"benzyna";"2018";45190;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"benzyna";"2019";46843;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"olej napędowy";"2015";18355;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"olej napędowy";"2016";19769;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"olej napędowy";"2017";20936;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"olej napędowy";"2018";22250;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"olej napędowy";"2019";23377;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"gaz (LPG)";"2015";10261;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"gaz (LPG)";"2016";10650;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"gaz (LPG)";"2017";10471;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"gaz (LPG)";"2018";11327;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"gaz (LPG)";"2019";11472;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"pozostałe";"2015";112;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"pozostałe";"2016";124;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"pozostałe";"2017";245;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"pozostałe";"2018";393;"szt.";"";
1219000;"Powiat wielicki";"samochody osobowe";"pozostałe";"2019";943;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"benzyna";"2015";2558;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"benzyna";"2016";2532;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"benzyna";"2017";2502;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"benzyna";"2018";2483;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"benzyna";"2019";2459;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"olej napędowy";"2015";7569;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"olej napędowy";"2016";7900;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"olej napędowy";"2017";7070;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"olej napędowy";"2018";7578;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"olej napędowy";"2019";7972;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"gaz (LPG)";"2015";726;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"gaz (LPG)";"2016";733;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"gaz (LPG)";"2017";693;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"gaz (LPG)";"2018";725;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"gaz (LPG)";"2019";714;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"pozostałe";"2015";140;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"pozostałe";"2016";143;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"pozostałe";"2017";1268;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"pozostałe";"2018";1292;"szt.";"";
1219000;"Powiat wielicki";"samochody ciężarowe";"pozostałe";"2019";1382;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"benzyna";"2015";36;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"benzyna";"2016";36;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"benzyna";"2017";36;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"benzyna";"2018";36;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"benzyna";"2019";37;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"olej napędowy";"2015";622;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"olej napędowy";"2016";604;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"olej napędowy";"2017";488;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"olej napędowy";"2018";487;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"olej napędowy";"2019";496;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"gaz (LPG)";"2015";1;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"gaz (LPG)";"2016";2;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"gaz (LPG)";"2017";2;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"gaz (LPG)";"2018";2;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"gaz (LPG)";"2019";2;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"pozostałe";"2015";12;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"pozostałe";"2016";12;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"pozostałe";"2017";116;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"pozostałe";"2018";116;"szt.";"";
1219000;"Powiat wielicki";"autobusy";"pozostałe";"2019";117;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"benzyna";"2015";4;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"benzyna";"2016";5;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"benzyna";"2017";5;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"benzyna";"2018";5;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"benzyna";"2019";5;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"olej napędowy";"2015";674;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"olej napędowy";"2016";834;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"olej napędowy";"2017";740;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"olej napędowy";"2018";807;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"olej napędowy";"2019";853;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"gaz (LPG)";"2015";2;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"gaz (LPG)";"2016";3;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"gaz (LPG)";"2017";1;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"gaz (LPG)";"2018";1;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"gaz (LPG)";"2019";1;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"pozostałe";"2015";3;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"pozostałe";"2016";3;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"pozostałe";"2017";119;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"pozostałe";"2018";120;"szt.";"";
1219000;"Powiat wielicki";"ciągniki siodłowe";"pozostałe";"2019";134;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"benzyna";"2015";259968;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"benzyna";"2016";272958;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"benzyna";"2017";287876;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"benzyna";"2018";298240;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"benzyna";"2019";310852;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"olej napędowy";"2015";113374;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"olej napędowy";"2016";121927;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"olej napędowy";"2017";122449;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"olej napędowy";"2018";129595;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"olej napędowy";"2019";132703;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"gaz (LPG)";"2015";48212;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"gaz (LPG)";"2016";50112;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"gaz (LPG)";"2017";50449;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"gaz (LPG)";"2018";55093;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"gaz (LPG)";"2019";55979;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"pozostałe";"2015";2472;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"pozostałe";"2016";3007;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"pozostałe";"2017";7883;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"pozostałe";"2018";10093;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"pozostałe";"2019";14529;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"benzyna";"2015";14844;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"benzyna";"2016";14401;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"benzyna";"2017";14170;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"benzyna";"2018";13639;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"benzyna";"2019";13482;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"olej napędowy";"2015";44303;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"olej napędowy";"2016";46303;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"olej napędowy";"2017";43581;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"olej napędowy";"2018";44801;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"olej napędowy";"2019";45840;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"gaz (LPG)";"2015";4203;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"gaz (LPG)";"2016";4140;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"gaz (LPG)";"2017";3946;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"gaz (LPG)";"2018";4016;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"gaz (LPG)";"2019";3900;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"pozostałe";"2015";529;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"pozostałe";"2016";526;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"pozostałe";"2017";5201;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"pozostałe";"2018";5466;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"pozostałe";"2019";5848;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"benzyna";"2015";224;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"benzyna";"2016";223;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"benzyna";"2017";220;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"benzyna";"2018";217;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"benzyna";"2019";216;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"olej napędowy";"2015";2228;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"olej napędowy";"2016";2362;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"olej napędowy";"2017";1776;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"olej napędowy";"2018";1880;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"olej napędowy";"2019";1785;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"gaz (LPG)";"2015";24;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"gaz (LPG)";"2016";25;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"gaz (LPG)";"2017";24;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"gaz (LPG)";"2018";24;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"gaz (LPG)";"2019";24;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"pozostałe";"2015";61;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"pozostałe";"2016";76;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"pozostałe";"2017";740;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"pozostałe";"2018";792;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"pozostałe";"2019";796;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"benzyna";"2015";14;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"benzyna";"2016";14;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"benzyna";"2017";13;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"benzyna";"2018";14;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"benzyna";"2019";14;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"olej napędowy";"2015";4000;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"olej napędowy";"2016";4176;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"olej napędowy";"2017";3832;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"olej napędowy";"2018";3707;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"olej napędowy";"2019";3681;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"gaz (LPG)";"2015";7;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"gaz (LPG)";"2016";6;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"gaz (LPG)";"2017";7;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"gaz (LPG)";"2018";8;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"gaz (LPG)";"2019";8;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"pozostałe";"2015";26;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"pozostałe";"2016";26;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"pozostałe";"2017";528;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"pozostałe";"2018";535;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"pozostałe";"2019";567;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"benzyna";"2015";18544;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"benzyna";"2016";19421;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"benzyna";"2017";20492;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"benzyna";"2018";21232;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"benzyna";"2019";22219;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"olej napędowy";"2015";14275;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"olej napędowy";"2016";15288;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"olej napędowy";"2017";16151;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"olej napędowy";"2018";17238;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"olej napędowy";"2019";17915;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"gaz (LPG)";"2015";3859;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"gaz (LPG)";"2016";3889;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"gaz (LPG)";"2017";3728;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"gaz (LPG)";"2018";4022;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"gaz (LPG)";"2019";3953;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"pozostałe";"2015";173;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"pozostałe";"2016";180;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"pozostałe";"2017";271;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"pozostałe";"2018";515;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"pozostałe";"2019";939;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"benzyna";"2015";1258;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"benzyna";"2016";1230;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"benzyna";"2017";1211;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"benzyna";"2018";1158;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"benzyna";"2019";1137;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"olej napędowy";"2015";5176;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"olej napędowy";"2016";5496;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"olej napędowy";"2017";5720;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"olej napędowy";"2018";6113;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"olej napędowy";"2019";6383;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"gaz (LPG)";"2015";388;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"gaz (LPG)";"2016";379;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"gaz (LPG)";"2017";344;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"gaz (LPG)";"2018";361;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"gaz (LPG)";"2019";329;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"pozostałe";"2015";458;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"pozostałe";"2016";459;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"pozostałe";"2017";561;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"pozostałe";"2018";592;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"pozostałe";"2019";680;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"benzyna";"2015";10;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"benzyna";"2016";10;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"benzyna";"2017";10;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"benzyna";"2018";10;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"benzyna";"2019";10;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"olej napędowy";"2015";234;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"olej napędowy";"2016";241;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"olej napędowy";"2017";253;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"olej napędowy";"2018";278;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"olej napędowy";"2019";310;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"gaz (LPG)";"2015";0;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"gaz (LPG)";"2016";0;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"gaz (LPG)";"2017";0;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"gaz (LPG)";"2018";0;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"gaz (LPG)";"2019";0;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"pozostałe";"2015";92;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"pozostałe";"2016";92;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"pozostałe";"2017";94;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"pozostałe";"2018";95;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"autobusy";"pozostałe";"2019";104;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"benzyna";"2015";3;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"benzyna";"2016";3;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"benzyna";"2017";3;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"benzyna";"2018";3;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"benzyna";"2019";4;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"olej napędowy";"2015";1986;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"olej napędowy";"2016";2529;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"olej napędowy";"2017";2940;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"olej napędowy";"2018";3258;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"olej napędowy";"2019";3573;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"gaz (LPG)";"2015";6;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"gaz (LPG)";"2016";8;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"gaz (LPG)";"2017";7;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"gaz (LPG)";"2018";7;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"gaz (LPG)";"2019";7;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"pozostałe";"2015";29;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"pozostałe";"2016";29;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"pozostałe";"2017";43;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"pozostałe";"2018";60;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"ciągniki siodłowe";"pozostałe";"2019";97;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"benzyna";"2015";21313;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"benzyna";"2016";22320;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"benzyna";"2017";23553;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"benzyna";"2018";24167;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"benzyna";"2019";25049;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"olej napędowy";"2015";12644;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"olej napędowy";"2016";13497;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"olej napędowy";"2017";14028;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"olej napędowy";"2018";14708;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"olej napędowy";"2019";15074;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"gaz (LPG)";"2015";8526;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"gaz (LPG)";"2016";8667;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"gaz (LPG)";"2017";8464;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"gaz (LPG)";"2018";9115;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"gaz (LPG)";"2019";9219;"szt.";"";
