"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1201000;"Powiat bocheński";"autobusy";"10-11 lat";"2015";13;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"10-11 lat";"2016";10;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"10-11 lat";"2017";13;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"10-11 lat";"2018";10;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"10-11 lat";"2019";16;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"12-15 lat";"2015";76;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"12-15 lat";"2016";54;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"12-15 lat";"2017";53;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"12-15 lat";"2018";61;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"12-15 lat";"2019";62;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"16-20 lat";"2015";87;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"16-20 lat";"2016";109;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"16-20 lat";"2017";118;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"16-20 lat";"2018";133;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"16-20 lat";"2019";119;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"21-25 lat";"2015";28;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"21-25 lat";"2016";39;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"21-25 lat";"2017";51;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"21-25 lat";"2018";57;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"21-25 lat";"2019";76;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"26-30 lat";"2015";46;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"26-30 lat";"2016";27;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"26-30 lat";"2017";22;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"26-30 lat";"2018";19;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"26-30 lat";"2019";24;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"31 lat i starsze";"2015";34;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"31 lat i starsze";"2016";41;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"31 lat i starsze";"2017";48;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"31 lat i starsze";"2018";56;"szt.";"";
1201000;"Powiat bocheński";"autobusy";"31 lat i starsze";"2019";58;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"8-9 lat";"2015";99;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"8-9 lat";"2016";107;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"8-9 lat";"2017";59;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"8-9 lat";"2018";51;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"8-9 lat";"2019";74;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"10-11 lat";"2015";53;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"10-11 lat";"2016";68;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"10-11 lat";"2017";110;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"10-11 lat";"2018";118;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"10-11 lat";"2019";69;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"12-15 lat";"2015";80;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"12-15 lat";"2016";79;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"12-15 lat";"2017";93;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"12-15 lat";"2018";112;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"12-15 lat";"2019";155;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"16-20 lat";"2015";113;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"16-20 lat";"2016";116;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"16-20 lat";"2017";115;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"16-20 lat";"2018";98;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"16-20 lat";"2019";98;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"21-25 lat";"2015";51;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"21-25 lat";"2016";65;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"21-25 lat";"2017";71;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"21-25 lat";"2018";92;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"21-25 lat";"2019";106;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"26-30 lat";"2015";27;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"26-30 lat";"2016";31;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"26-30 lat";"2017";36;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"26-30 lat";"2018";41;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"26-30 lat";"2019";46;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"31 lat i starsze";"2015";18;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"31 lat i starsze";"2016";21;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"31 lat i starsze";"2017";25;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"31 lat i starsze";"2018";29;"szt.";"";
1201000;"Powiat bocheński";"ciągniki siodłowe";"31 lat i starsze";"2019";33;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"8-9 lat";"2015";193;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"8-9 lat";"2016";210;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"8-9 lat";"2017";187;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"8-9 lat";"2018";154;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"8-9 lat";"2019";160;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"10-11 lat";"2015";168;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"10-11 lat";"2016";217;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"10-11 lat";"2017";247;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"10-11 lat";"2018";266;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"10-11 lat";"2019";237;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"12-15 lat";"2015";341;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"12-15 lat";"2016";400;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"12-15 lat";"2017";439;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"12-15 lat";"2018";517;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"12-15 lat";"2019";583;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"16-20 lat";"2015";330;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"16-20 lat";"2016";410;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"16-20 lat";"2017";492;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"16-20 lat";"2018";573;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"16-20 lat";"2019";643;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"21-25 lat";"2015";250;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"21-25 lat";"2016";206;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"21-25 lat";"2017";228;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"21-25 lat";"2018";302;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"21-25 lat";"2019";378;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"26-30 lat";"2015";528;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"26-30 lat";"2016";551;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"26-30 lat";"2017";504;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"26-30 lat";"2018";440;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"26-30 lat";"2019";362;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"31 lat i starsze";"2015";1254;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"31 lat i starsze";"2016";1332;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"31 lat i starsze";"2017";1443;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"31 lat i starsze";"2018";1571;"szt.";"";
1201000;"Powiat bocheński";"motocykle";"31 lat i starsze";"2019";1732;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"8-9 lat";"2015";559;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"8-9 lat";"2016";996;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"8-9 lat";"2017";884;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"8-9 lat";"2018";551;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"8-9 lat";"2019";457;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"10-11 lat";"2015";219;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"10-11 lat";"2016";320;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"10-11 lat";"2017";559;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"10-11 lat";"2018";979;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"10-11 lat";"2019";873;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"12-15 lat";"2015";234;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"12-15 lat";"2016";264;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"12-15 lat";"2017";354;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"12-15 lat";"2018";477;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"12-15 lat";"2019";781;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"16-20 lat";"2015";278;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"16-20 lat";"2016";296;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"16-20 lat";"2017";278;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"16-20 lat";"2018";261;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"16-20 lat";"2019";299;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"21-25 lat";"2015";180;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"21-25 lat";"2016";153;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"21-25 lat";"2017";188;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"21-25 lat";"2018";225;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"21-25 lat";"2019";219;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"26-30 lat";"2015";732;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"26-30 lat";"2016";702;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"26-30 lat";"2017";589;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"26-30 lat";"2018";482;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"26-30 lat";"2019";321;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"31 lat i starsze";"2015";528;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"31 lat i starsze";"2016";620;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"31 lat i starsze";"2017";758;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"31 lat i starsze";"2018";875;"szt.";"";
1201000;"Powiat bocheński";"motorowery";"31 lat i starsze";"2019";1076;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"8-9 lat";"2015";2804;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"8-9 lat";"2016";2989;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"8-9 lat";"2017";2573;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"8-9 lat";"2018";2364;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"8-9 lat";"2019";2452;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"10-11 lat";"2015";3628;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"10-11 lat";"2016";3648;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"10-11 lat";"2017";3951;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"10-11 lat";"2018";4065;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"10-11 lat";"2019";3677;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"12-15 lat";"2015";9007;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"12-15 lat";"2016";9187;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"12-15 lat";"2017";9623;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"12-15 lat";"2018";10121;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"12-15 lat";"2019";10473;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"16-20 lat";"2015";12122;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"16-20 lat";"2016";12904;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"16-20 lat";"2017";12843;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"16-20 lat";"2018";12863;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"16-20 lat";"2019";13066;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"21-25 lat";"2015";5948;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"21-25 lat";"2016";6297;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"21-25 lat";"2017";6586;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"21-25 lat";"2018";6919;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"21-25 lat";"2019";7613;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"26-30 lat";"2015";3509;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"26-30 lat";"2016";3764;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"26-30 lat";"2017";4094;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"26-30 lat";"2018";4381;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"26-30 lat";"2019";4404;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"31 lat i starsze";"2015";5217;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"31 lat i starsze";"2016";5773;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"31 lat i starsze";"2017";6423;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"31 lat i starsze";"2018";7092;"szt.";"";
1202000;"Powiat brzeski";"samochody osobowe";"31 lat i starsze";"2019";7888;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"8-9 lat";"2015";392;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"8-9 lat";"2016";458;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"8-9 lat";"2017";381;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"8-9 lat";"2018";431;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"8-9 lat";"2019";475;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"10-11 lat";"2015";460;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"10-11 lat";"2016";434;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"10-11 lat";"2017";503;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"10-11 lat";"2018";572;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"10-11 lat";"2019";506;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"12-15 lat";"2015";1162;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"12-15 lat";"2016";1112;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"12-15 lat";"2017";1122;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"12-15 lat";"2018";1152;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"12-15 lat";"2019";1211;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"16-20 lat";"2015";1354;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"16-20 lat";"2016";1462;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"16-20 lat";"2017";1381;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"16-20 lat";"2018";1392;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"16-20 lat";"2019";1441;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"21-25 lat";"2015";650;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"21-25 lat";"2016";720;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"21-25 lat";"2017";789;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"21-25 lat";"2018";835;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"21-25 lat";"2019";960;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"26-30 lat";"2015";483;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"26-30 lat";"2016";519;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"26-30 lat";"2017";534;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"26-30 lat";"2018";561;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"26-30 lat";"2019";546;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"31 lat i starsze";"2015";907;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"31 lat i starsze";"2016";981;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"31 lat i starsze";"2017";1063;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"31 lat i starsze";"2018";1146;"szt.";"";
1202000;"Powiat brzeski";"samochody ciężarowe";"31 lat i starsze";"2019";1252;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"8-9 lat";"2015";6;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"8-9 lat";"2016";9;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"8-9 lat";"2017";5;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"8-9 lat";"2018";3;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"8-9 lat";"2019";2;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"10-11 lat";"2015";14;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"10-11 lat";"2016";9;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"10-11 lat";"2017";15;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"10-11 lat";"2018";10;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"10-11 lat";"2019";9;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"12-15 lat";"2015";24;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"12-15 lat";"2016";26;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"12-15 lat";"2017";23;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"12-15 lat";"2018";38;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"12-15 lat";"2019";42;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"16-20 lat";"2015";59;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"16-20 lat";"2016";62;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"16-20 lat";"2017";69;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"16-20 lat";"2018";49;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"16-20 lat";"2019";39;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"21-25 lat";"2015";36;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"21-25 lat";"2016";33;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"21-25 lat";"2017";36;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"21-25 lat";"2018";48;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"21-25 lat";"2019";59;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"26-30 lat";"2015";51;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"26-30 lat";"2016";46;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"26-30 lat";"2017";42;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"26-30 lat";"2018";37;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"26-30 lat";"2019";29;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"31 lat i starsze";"2015";30;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"31 lat i starsze";"2016";38;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"31 lat i starsze";"2017";45;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"31 lat i starsze";"2018";56;"szt.";"";
1202000;"Powiat brzeski";"autobusy";"31 lat i starsze";"2019";66;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"8-9 lat";"2015";122;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"8-9 lat";"2016";164;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"8-9 lat";"2017";84;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"8-9 lat";"2018";40;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"8-9 lat";"2019";94;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"10-11 lat";"2015";60;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"10-11 lat";"2016";53;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"10-11 lat";"2017";120;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"10-11 lat";"2018";170;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"10-11 lat";"2019";90;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"12-15 lat";"2015";104;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"12-15 lat";"2016";102;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"12-15 lat";"2017";101;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"12-15 lat";"2018";106;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"12-15 lat";"2019";175;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"16-20 lat";"2015";160;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"16-20 lat";"2016";164;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"16-20 lat";"2017";169;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"16-20 lat";"2018";142;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"16-20 lat";"2019";113;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"21-25 lat";"2015";53;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"21-25 lat";"2016";63;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"21-25 lat";"2017";73;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"21-25 lat";"2018";100;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"21-25 lat";"2019";143;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"26-30 lat";"2015";25;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"26-30 lat";"2016";33;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"26-30 lat";"2017";44;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"26-30 lat";"2018";51;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"26-30 lat";"2019";53;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"31 lat i starsze";"2015";45;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"31 lat i starsze";"2016";47;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"31 lat i starsze";"2017";52;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"31 lat i starsze";"2018";57;"szt.";"";
1202000;"Powiat brzeski";"ciągniki siodłowe";"31 lat i starsze";"2019";63;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"8-9 lat";"2015";194;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"8-9 lat";"2016";205;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"8-9 lat";"2017";190;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"8-9 lat";"2018";148;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"8-9 lat";"2019";126;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"10-11 lat";"2015";185;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"10-11 lat";"2016";233;"szt.";"";
1202000;"Powiat brzeski";"motocykle";"10-11 lat";"2017";248;"szt.";"";
